date;match;tournament;player;oponent;player_wins;oponent_wins;best_of;tournament_tier;target
2023-01-15;B-Tier;maralekos Replay Liga #7: Liga 1 - Group Stage;Winckel;HateMe;0;2;3;B;0
2023-01-15;B-Tier;maralekos Replay Liga #7: Liga 1 - Group Stage;VeNTuRe;HateMe;0;2;3;B;0
2023-01-10;B-Tier;ebattle Champions Series - Group Stage;Seracis;HateMe;0;2;3;B;0
2022-12-20;B-Tier;ebattle Champions Series - Group Stage;FrisK;HateMe;0;2;3;B;0
2022-12-13;B-Tier;ebattle Champions Series - Group Stage;Dronehard;HateMe;0;2;3;B;0
2022-12-13;Mon. (B);Frogos' Platinum Coliseum #7;ArT;HateMe;1;3;5;B;0
2022-12-12;C-Tier;maralekos Replay Liga #6: Liga 1 - Playoffs;FrisK;HateMe;1;3;5;C;0
2022-12-06;B-Tier;ebattle Champions Series - Group Stage;Soon;HateMe;1;2;3;B;0
2022-11-29;B-Tier;ebattle Champions Series - Group Stage;MariK;HateMe;0;2;3;B;0
2022-11-22;B-Tier;ebattle Champions Series - Group Stage;NoMercy;HateMe;1;2;3;B;0
2022-11-21;C-Tier;maralekos Replay Liga #6: Liga 1 - Group Stage;FrisK;HateMe;0;2;3;C;0
2022-11-14;C-Tier;maralekos Replay Liga #6: Liga 1 - Group Stage;SharKRippeR;HateMe;0;2;3;C;0
2022-11-07;C-Tier;maralekos Replay Liga #6: Liga 1 - Group Stage;Dronehard;HateMe;0;2;3;C;0
2022-10-31;C-Tier;maralekos Replay Liga #6: Liga 1 - Group Stage;Railgan;HateMe;0;2;3;C;0
2022-10-21;Qual. (A);AfTV CC EU Qualifiers - Bracket;Harstem;HateMe;1;0;1;A;1
2022-10-21;Qual. (A);AfTV CC EU Qualifiers - Bracket;Clem;HateMe;2;0;3;A;1
2022-10-17;C-Tier;maralekos Replay Liga #6: Liga 1 - Group Stage;Seracis;HateMe;0;2;3;C;0
2022-10-10;C-Tier;maralekos Replay Liga #6: Liga 1 - Group Stage;Soon;HateMe;1;2;3;C;0
2022-10-09;S-Tier;DHM Atlanta: EU - Group C - Day 10;Spirit;HateMe;1;2;3;S;0
2022-10-08;S-Tier;DHM Atlanta: EU - Group C - Day 9;Rattata;HateMe;2;1;3;S;1
2022-10-06;S-Tier;DHM Atlanta: EU - Group C - Day 7;Elazer;HateMe;2;0;3;S;1
2022-10-05;S-Tier;DHM Atlanta: EU - Group C - Day 6;YoungYakov;HateMe;0;2;3;S;0
2022-10-02;S-Tier;DHM Atlanta: EU - Group C - Day 4;Reynor;HateMe;2;0;3;S;1
2022-09-30;Showm. (B);Basilisk Big Brain Bouts #4 - Bouts;Vindicta;HateMe;3;2;5;B;1
2022-09-30;S-Tier;DHM Atlanta: EU - Group C - Day 3;PtitDrogo;HateMe;2;0;3;S;1
2022-09-29;S-Tier;DHM Atlanta: EU - Group C - Day 2;Strange;HateMe;2;1;3;S;1
2022-09-18;Qual. (S);DHM Atlanta: EU Qualifiers - Bracket;Mixu;HateMe;2;3;5;S;0
2022-09-18;Qual. (S);DHM Atlanta: EU Qualifiers - Bracket;DnS;HateMe;3;1;5;S;1
