date;player;player_race;player_score;player_id;opponent;opponent_race;opponent_score;opponent_id;score_match;tier;url;tournament
05/23/2025;Mixu;Z;0;15254;Percival;T;2;19468;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Clem;P;2;5878;Nolan;T;0;25690;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Copium;P;2;25695;GUNK;Z;0;25696;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Crankytoaster;T;1;25693;Isaac;Z;2;25694;1–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;daydrA;Z;1;10560;VaST;T;2;23232;1–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;BAd;T;0;25692;ZAiN;P;2;4276;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Nolan;T;2;25690;Chloviss;T;0;25691;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;FoxeR;T;2;9477;GhostDog;T;0;25688;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Jumy;P;2;18651;Spoonmaster;P;0;16531;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Astra;P;2;21959;TechSwitch;P;0;25689;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;ThuNdeR;P;0;5237;Dyncommon;Z;2;24087;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;BigDaddy;P;0;25686;GhostDog;T;2;25688;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;TechSwitch;P;2;25689;MeeRaK;P;0;25613;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;ThuNdeR;P;2;5237;Debonaire;T;1;25685;2–1;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Gerald;P;1;8913;Reynor;Z;2;5414;1–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Rogue;Z;1;1662;MaNa;P;2;58;1–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;HeroMarine;T;2;258;Zoun;P;0;2053;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;herO;P;2;233;Dolan;T;1;9849;2–1;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Zoun;P;2;2053;TechSwitch;P;0;25689;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Reynor;Z;2;5414;BigDaddy;P;0;25686;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Gerald;P;2;8913;FoxeR;T;0;9477;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;ThuNdeR;P;0;5237;MaNa;P;2;58;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Rogue;Z;2;1662;Dyncommon;Z;0;24087;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;HeroMarine;T;2;258;Astra;P;1;21959;2–1;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Dolan;T;2;9849;Jumy;P;0;18651;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;herO;P;2;233;Spoonmaster;P;0;16531;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;GhostDog;T;1;25688;Spoonmaster;P;2;16531;1–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;BigDaddy;P;2;25686;K1ng;Z;0;25687;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;MeeRaK;P;0;25613;Dyncommon;Z;2;24087;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Debonaire;T;0;25685;Astra;P;2;21959;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Harstem;P;2;214;LOTBoys;T;0;12649;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Patches;T;1;22423;AwesomeSauce;P;2;12013;1–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;ImpKing;P;2;18545;Shockin;P;0;25682;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;LunaSea;P;2;7030;Sasori;Z;1;8952;2–1;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;AwesomeSauce;P;2;12013;FAllingninja;Z;0;25683;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;LOTBoys;T;2;12649;PykeTyson;P;0;25684;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Sasori;Z;2;8952;LaidOff;T;0;25680;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Future;T;0;13017;Cure;T;2;1665;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;ShoWTimE;P;2;2170;SKillous;P;1;8676;2–1;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Creator;P;2;2;SHIN;Z;0;117;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Maru;T;2;49;HonMonO;T;0;14106;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Cure;T;2;1665;Sasori;Z;0;8952;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Future;T;2;13017;LunaSea;P;0;7030;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;ImpKing;P;0;18545;SKillous;P;2;8676;0–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;ShoWTimE;P;2;2170;Shockin;Z;0;25682;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;SHIN;Z;2;117;AwesomeSauce;P;0;12013;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Creator;P;2;2;Patches;T;0;22423;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;HonMonO;T;2;14106;Harstem;P;0;214;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Maru;T;2;49;LOTBoys;T;0;12649;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Sasori;Z;2;8952;PykeTyson;P;0;25684;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;Shockin;Z;2;25682;FAllingninja;Z;0;25683;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;AwesomeSauce;P;2;12013;Joshua;Z;0;25681;2–0;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/23/2025;LaidOff;T;1;25680;LOTBoys;T;2;12649;1–2;S;http://aligulac.com/results/events/152452;https://liquipedia.net/starcraft2/2025_DreamHack/Dallas
05/16/2025;herO;P;4;233;Cure;T;3;1665;4–3;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/16/2025;Classic;P;1;186;Cure;T;3;1665;1–3;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/16/2025;herO;P;3;233;GuMiho;T;1;44;3–1;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/15/2025;GuMiho;T;2;44;Reynor;Z;0;5414;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/15/2025;Reynor;Z;2;5414;Maru;T;1;49;2–1;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/15/2025;Classic;P;2;186;GuMiho;T;0;44;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/15/2025;GuMiho;T;2;44;Maru;P;0;49;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/15/2025;Classic;P;2;186;Reynor;Z;1;5414;2–1;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/14/2025;ByuN;T;1;47;Cure;T;2;1665;1–2;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/14/2025;Rogue;Z;0;1662;Cure;T;2;1665;0–2;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/14/2025;ByuN;T;0;47;herO;P;2;233;0–2;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/14/2025;herO;P;2;233;Cure;T;1;1665;2–1;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/14/2025;ByuN;T;2;47;Rogue;Z;0;1662;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/08/2025;Rogue;Z;2;1662;trigger;P;0;21244;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/08/2025;trigger;P;2;21244;NightMare;P;0;8148;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/08/2025;Maru;T;2;49;Rogue;Z;0;1662;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/08/2025;NightMare;P;0;8148;Rogue;Z;2;1662;0–2;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/08/2025;Maru;T;2;49;trigger;P;0;21244;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/07/2025;Solar;Z;1;1793;Reynor;Z;2;5414;1–2;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/07/2025;sOs;P;0;110;Reynor;Z;2;5414;0–2;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/07/2025;Cure;T;2;1665;Solar;Z;0;1793;2–0;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/07/2025;Solar;Z;2;1793;Reynor;Z;1;5414;2–1;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
05/07/2025;Cure;T;2;1665;sOs;P;1;110;2–1;S;http://aligulac.com/results/events/151812;https://liquipedia.net/starcraft2/Global_StarCraft_II_League/2025/Season_1
09/01/2024;Maru;T;0;49;Serral;Z;1;485;0–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Solar;Z;0;1793;Serral;Z;2;485;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Maru;T;0;49;Serral;Z;2;485;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Ryung;T;0;35;Serral;Z;2;485;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Serral;Z;1;485;Cure;T;0;1665;1–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Reynor;Z;1;5414;Clem;T;1;5878;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Reynor;Z;0;5414;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Reynor;Z;2;5414;SKillous;P;0;8676;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Reynor;Z;2;5414;Clem;T;0;5878;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;ShoWTimE;P;0;2170;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
09/01/2024;Serral;Z;1;485;Cure;T;1;1665;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;herO;P;0;233;Clem;T;1;5878;0–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;herO;P;0;233;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;Jieshi;P;1;5933;SKillous;P;1;8676;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;Oliveira;T;1;10115;Cure;T;1;1665;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;ByuN;T;0;47;Clem;T;1;5878;0–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;Lambo;Z;0;4049;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;Harstem;P;0;214;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;ByuN;T;1;47;Cure;T;1;1665;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/31/2024;ByuN;T;2;47;SKillous;P;0;8676;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;Clem;T;1;5878;MaxPax;P;0;19591;1–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;Clem;T;2;5878;Gerald;P;0;8913;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;Clem;T;2;5878;MaxPax;P;0;19591;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;Clem;T;2;5878;Spirit;T;0;4452;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;MaxPax;P;1;19591;goblin;P;0;9846;1–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;MaxPax;P;2;19591;goblin;P;0;9846;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;MaxPax;P;2;19591;Nicoract;T;0;15425;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/30/2024;Gerald;P;1;8913;Kelazhur;T;1;4105;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/04/2024;Cure;T;0;1665;Solar;Z;2;1793;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/04/2024;SKillous;P;1;8676;Maru;T;1;49;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/04/2024;Clem;T;0;5878;Ryung;T;2;35;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/04/2024;Cham;Z;0;1098;Scarlett;Z;2;23;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/04/2024;Krystianer;P;0;14887;Harstem;P;2;214;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/04/2024;Wayne;Z;1;13216;ByuN;T;1;47;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/03/2024;MaxPax;P;1;19591;Jieshi;P;1;5933;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/03/2024;Gerald;P;0;8913;herO;P;2;233;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/03/2024;Spirit;T;1;4452;Oliveira;T;1;10115;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/03/2024;Stats;P;2;309;Strange;P;0;1171;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/03/2024;Nice;P;1;8106;Lemon;P;1;17623;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/03/2024;Classic;P;1;186;Cyan;P;1;7956;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/02/2024;Kelazhur;T;0;4105;HeroMarine;T;1;258;0–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/02/2024;goblin;P;1;9846;HeroMarine;T;1;258;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/02/2024;YoungYakov;Z;0;18046;Firefly;P;2;13361;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/02/2024;Kelazhur;T;2;4105;uThermal;R;0;575;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/02/2024;ShoWTimE;P;2;2170;GunGFuBanDa;P;0;4370;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/02/2024;Serral;Z;2;485;Mixu;Z;0;15254;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
08/02/2024;Reynor;Z;2;5414;BattleB;T;0;14666;2–0;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
07/28/2024;Lambo;Z;0;4049;soO;Z;2;125;0–2;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
07/28/2024;Scarlett;Z;1;23;Oliveira;T;1;10115;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
07/28/2024;ByuN;T;1;47;herO;P;1;233;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
07/28/2024;Firefly;P;1;13361;DnS;P;1;4521;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
07/28/2024;uThermal;T;1;575;GunGFuBanDa;P;1;4370;1–1;S;http://aligulac.com/results/events/144802;https://liquipedia.net/starcraft2/World_Team_League/2024/Summer
